day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;48600;BANANAS;4942;22;;;;;4947;4;4948;2;4949;20;4944.5;450.21484375
-1;48700;BANANAS;4941;21;;;;;4948;21;;;;;4944.5;443.9375
-1;48700;PEARLS;10002;2;9995;21;;;10005;21;;;;;10003.5;630.0
-1;48800;BANANAS;4943;10;4942;31;;;4949;31;;;;;4946.0;452.78515625
-1;48800;PEARLS;9998;10;9996;2;9995;29;10004;2;10005;29;;;10001.0;634.0
-1;48900;BANANAS;4942;3;4941;24;;;4948;25;;;;;4945.0;445.9453125
-1;48900;PEARLS;9998;3;9996;1;9995;24;10004;1;10005;24;;;10001.0;634.0
-1;49000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;634.0
-1;49000;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;442.83984375
-1;49100;BANANAS;4942;3;4941;26;;;4948;26;;;;;4945.0;435.85546875
-1;49100;PEARLS;9998;3;9995;26;;;10005;26;;;;;10001.5;634.0
-1;49200;BANANAS;4940;25;;;;;4946;2;4947;23;;;4943.0;423.9609375
-1;49200;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;634.0
-1;49300;BANANAS;4945;1;4940;29;;;4946;29;;;;;4945.5;422.29296875
-1;49300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;634.0
-1;49400;PEARLS;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;634.0
-1;49400;BANANAS;4945;1;4941;5;4940;22;4947;22;;;;;4946.0;429.59375
-1;49500;BANANAS;4940;23;;;;;4947;23;;;;;4943.5;435.9296875
-1;49500;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;634.0
-1;49600;BANANAS;4940;22;;;;;4947;22;;;;;4943.5;434.13671875
-1;49600;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;634.0
-1;49700;BANANAS;4941;24;;;;;4946;9;4947;2;4948;22;4943.5;439.34375
-1;49700;PEARLS;9996;2;9995;22;;;10002;8;10004;2;10005;22;9999.0;634.0
-1;49800;BANANAS;4941;22;;;;;4948;22;;;;;4944.5;440.6484375
-1;49800;PEARLS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;634.0
-1;49900;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;647.0
-1;49900;BANANAS;4941;22;;;;;4946;1;4947;2;4948;20;4943.5;439.19140625
-1;50000;BANANAS;4943;1;4940;30;;;4947;30;;;;;4945.0;432.671875
-1;50000;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;647.0
-1;50100;BANANAS;4941;32;;;;;4947;2;4948;30;;;4944.0;438.015625
-1;50100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;647.0
-1;50200;PEARLS;9998;1;9996;2;9995;23;10004;2;10005;23;;;10001.0;649.0
-1;50200;BANANAS;4942;1;4941;25;;;4948;25;;;;;4945.0;447.4375
-1;50300;PEARLS;9996;1;9995;25;;;10002;5;10004;1;10005;25;9999.0;649.0
-1;50300;BANANAS;4942;1;4941;25;;;4946;6;4948;26;;;4944.0;449.53125
-1;50400;PEARLS;10002;4;9996;1;9995;29;10004;1;10005;29;;;10003.0;649.0
-1;50400;BANANAS;4942;1;4941;29;;;4948;30;;;;;4945.0;447.6640625
-1;50500;BANANAS;4942;1;4941;28;;;4948;29;;;;;4945.0;449.5859375
-1;50500;PEARLS;10002;4;9996;1;9995;28;10004;1;10005;28;;;10003.0;657.0
-1;50600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;665.0
-1;50600;BANANAS;4947;1;4942;24;;;4948;1;4949;23;;;4947.5;450.5078125
-1;50700;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;665.0
-1;50700;BANANAS;4941;25;;;;;4943;1;4946;3;4948;25;4942.0;451.36328125
-1;50800;PEARLS;9995;24;;;;;9998;1;10002;6;10005;24;9996.5;665.0
-1;50800;BANANAS;4941;24;;;;;4946;6;4948;24;;;4943.5;452.66796875
-1;50900;BANANAS;4941;27;;;;;4948;27;;;;;4944.5;450.72265625
-1;50900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;667.0
-1;51000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;667.0
-1;51000;BANANAS;4942;2;4941;22;;;4948;24;;;;;4945.0;453.65234375
-1;51100;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;667.0
-1;51100;BANANAS;4941;27;;;;;4948;27;;;;;4944.5;450.47265625
-1;51200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;667.0
-1;51200;BANANAS;4941;2;4940;30;;;4947;32;;;;;4944.0;443.2734375
-1;51300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;667.0
-1;51300;BANANAS;4941;25;;;;;4947;25;;;;;4944.0;444.95703125
-1;51400;BANANAS;4941;23;;;;;4948;23;;;;;4944.5;445.3125
-1;51400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;667.0
-1;51500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;667.0
-1;51500;BANANAS;4941;22;;;;;4948;22;;;;;4944.5;448.3515625
-1;51600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;667.0
-1;51600;BANANAS;4941;31;;;;;4947;2;4948;29;;;4944.0;446.625
-1;51700;PEARLS;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;667.0
-1;51700;BANANAS;4941;32;;;;;4946;5;4947;2;4948;30;4943.5;447.46484375
-1;51800;BANANAS;4942;2;4941;24;;;4948;26;;;;;4945.0;451.52734375
-1;51800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;667.0
-1;51900;PEARLS;9996;1;9995;26;;;10002;6;10004;1;10005;26;9999.0;667.0
-1;51900;BANANAS;4941;27;;;;;4946;6;4948;27;;;4943.5;449.7265625
-1;52000;PEARLS;10000;3;9996;1;9995;23;10004;1;10005;23;;;10002.0;667.0
-1;52000;BANANAS;4941;24;;;;;4947;1;4948;23;;;4944.0;445.8828125
-1;52100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;667.0
-1;52100;BANANAS;4940;30;;;;;4947;30;;;;;4943.5;443.45703125
-1;52200;BANANAS;4941;28;;;;;4946;3;4948;28;;;4943.5;447.51953125
-1;52200;PEARLS;9995;28;;;;;10002;3;10005;28;;;9998.5;667.0
-1;52300;PEARLS;9995;21;;;;;10002;3;10005;21;;;9998.5;667.0
-1;52300;BANANAS;4940;21;;;;;4945;2;4947;21;;;4942.5;444.515625
-1;52400;PEARLS;10000;6;9996;2;9995;22;10004;2;10005;22;;;10002.0;667.0
-1;52400;BANANAS;4941;2;4940;22;;;4947;24;;;;;4944.0;444.44921875
-1;52500;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;667.0
-1;52500;BANANAS;4941;1;4940;30;;;4947;31;;;;;4944.0;444.12890625
-1;52600;BANANAS;4941;24;;;;;4947;1;4948;23;;;4944.0;446.1875
-1;52600;PEARLS;9996;1;9995;23;;;9998;2;10004;1;10005;23;9997.0;667.0
-1;52700;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;671.0
-1;52700;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;446.390625
-1;52800;PEARLS;9995;24;;;;;9998;1;10005;24;;;9996.5;675.0
-1;52800;BANANAS;4941;24;;;;;4948;24;;;;;4944.5;453.54296875
-1;52900;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;677.0
-1;52900;BANANAS;4941;31;;;;;4947;1;4948;30;;;4944.0;449.57421875
-1;53000;BANANAS;4941;28;;;;;4948;28;;;;;4944.5;456.96484375
-1;53000;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;677.0
-1;53100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;677.0
-1;53100;BANANAS;4943;31;;;;;4949;1;4950;30;;;4946.0;474.0078125
-1;53200;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;677.0
-1;53200;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;475.0234375
-1;53300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;679.0
-1;53300;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;474.18359375
-1;53400;BANANAS;4942;23;;;;;4943;1;4949;23;;;4942.5;467.80859375
-1;53400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;679.0
-1;53500;PEARLS;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;679.0
-1;53500;BANANAS;4943;26;;;;;4948;8;4949;1;4950;25;4945.5;475.6796875
-1;53600;PEARLS;9998;2;9995;23;;;10005;23;;;;;10001.5;679.0
-1;53600;BANANAS;4943;1;4942;23;;;4949;23;;;;;4946.0;471.09375
-1;53700;PEARLS;9996;2;9995;25;;;10002;10;10004;2;10005;25;9999.0;693.0
-1;53700;BANANAS;4943;27;;;;;4948;10;4949;2;4950;25;4945.5;475.671875
-1;53800;BANANAS;4944;2;4943;23;;;4948;6;4950;25;;;4946.0;483.296875
-1;53800;PEARLS;9996;2;9995;23;;;9998;13;10002;6;10004;2;9997.0;693.0
-1;53900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;693.0
-1;53900;BANANAS;4949;1;4948;4;4944;28;4951;28;;;;;4950.0;488.6015625
-1;54000;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;693.0
-1;54000;BANANAS;4945;1;4944;21;;;4951;22;;;;;4948.0;497.5390625
-1;54100;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;693.0
-1;54100;BANANAS;4944;23;;;;;4951;23;;;;;4947.5;492.12890625
-1;54200;BANANAS;4943;21;;;;;4950;21;;;;;4946.5;484.84375
-1;54200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;693.0
-1;54300;BANANAS;4945;1;4944;25;;;4951;25;;;;;4948.0;491.0625
-1;54300;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;693.0
-1;54400;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;693.0
-1;54400;BANANAS;4944;23;;;;;4951;24;;;;;4947.5;491.734375
-1;54500;BANANAS;4944;29;;;;;4945;1;4949;9;4951;29;4944.5;493.296875
-1;54500;PEARLS;9995;29;;;;;10002;9;10005;29;;;9998.5;693.0
-1;54600;BANANAS;4945;4;4944;28;;;4950;2;4951;26;;;4947.5;491.8671875
-1;54600;PEARLS;9998;4;9996;2;9995;26;10004;2;10005;26;;;10001.0;693.0
-1;54700;PEARLS;9998;2;9995;21;;;10005;21;;;;;10001.5;693.0
-1;54700;BANANAS;4944;3;4943;21;;;4950;21;;;;;4947.0;487.7265625
-1;54800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;693.0
-1;54800;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;482.8828125
-1;54900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;693.0
-1;54900;BANANAS;4943;1;4942;28;;;4949;29;;;;;4946.0;474.6875
-1;55000;BANANAS;4943;27;;;;;4949;27;;;;;4946.0;478.2890625
-1;55000;PEARLS;9995;27;;;;;9998;5;10005;27;;;9996.5;693.0
-1;55100;PEARLS;10002;9;9996;2;9995;29;10004;2;10005;29;;;10003.0;703.0
-1;55100;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;483.55078125
-1;55200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;721.0
-1;55200;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;485.60546875
-1;55300;PEARLS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;721.0
-1;55300;BANANAS;4944;1;4943;24;;;4948;7;4950;25;;;4946.0;489.3125
-1;55400;BANANAS;4944;1;4943;22;;;4950;23;;;;;4947.0;487.55078125
-1;55400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;721.0
-1;55500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;721.0
-1;55500;BANANAS;4947;2;4943;26;;;4949;26;;;;;4948.0;479.0703125
-1;55600;PEARLS;9998;7;9996;1;9995;27;10004;1;10005;27;;;10001.0;721.0
-1;55600;BANANAS;4943;7;4942;28;;;4949;28;;;;;4946.0;477.9765625
-1;55700;BANANAS;4943;21;;;;;4948;7;4950;21;;;4945.5;482.1328125
-1;55700;PEARLS;9995;21;;;;;10002;7;10005;21;;;9998.5;721.0
-1;55800;BANANAS;4943;23;;;;;4950;23;;;;;4946.5;485.59765625
-1;55800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;721.0
-1;55900;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;483.7421875
-1;55900;PEARLS;9995;24;;;;;9998;11;10005;24;;;9996.5;721.0
-1;56000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;743.0
-1;56000;BANANAS;4943;22;;;;;4950;22;;;;;4946.5;488.845703125
-1;56100;BANANAS;4943;30;;;;;4950;30;;;;;4946.5;491.154296875
-1;56100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;743.0
-1;56200;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;491.259765625
-1;56200;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;743.0
-1;56300;BANANAS;4943;23;;;;;4948;8;4950;23;;;4945.5;489.19140625
-1;56300;PEARLS;9995;23;;;;;10002;8;10005;23;;;9998.5;743.0
-1;56400;PEARLS;9998;6;9995;23;;;10005;23;;;;;10001.5;743.0
-1;56400;BANANAS;4944;6;4943;23;;;4950;23;;;;;4947.0;487.578125
-1;56500;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;488.28515625
-1;56500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;743.0
-1;56600;BANANAS;4943;27;;;;;4949;27;;;;;4946.0;486.828125
-1;56600;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;743.0
-1;56700;BANANAS;4943;24;;;;;4950;25;;;;;4946.5;488.28515625
-1;56700;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;751.0
-1;56800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;751.0
-1;56800;BANANAS;4943;23;;;;;4950;24;;;;;4946.5;487.5703125
-1;56900;BANANAS;4944;5;4943;20;;;4950;20;;;;;4947.0;488.447265625
-1;56900;PEARLS;9998;5;9995;20;;;10005;20;;;;;10001.5;751.0
-1;57000;BANANAS;4943;25;;;;;4949;25;;;;;4946.0;487.09765625
-1;57000;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;751.0
-1;57100;BANANAS;4943;27;;;;;4949;2;4950;25;;;4946.0;499.984375
-1;57100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;757.0
-1;57200;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;757.0
-1;57200;BANANAS;4943;26;;;;;4946;2;4950;26;;;4944.5;502.15234375
-1;57300;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;506.03125
-1;57300;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;757.0
-1;57400;BANANAS;4944;1;4943;26;;;4948;2;4950;28;;;4946.0;510.296875
-1;57400;PEARLS;9996;2;9995;26;;;10002;2;10004;2;10005;26;9999.0;759.0
-1;57500;BANANAS;4944;31;;;;;4949;1;4951;31;;;4946.5;522.5703125
-1;57500;PEARLS;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;759.0
-1;57600;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;759.0
-1;57600;BANANAS;4944;29;;;;;4951;29;;;;;4947.5;525.3515625
-1;57700;BANANAS;4945;2;4944;28;;;4949;2;4951;30;;;4947.0;524.40625
-1;57700;PEARLS;9996;2;9995;28;;;10002;2;10004;2;10005;28;9999.0;761.0
-1;57800;BANANAS;4945;2;4944;26;;;4951;28;;;;;4948.0;525.875
-1;57800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;761.0
-1;57900;BANANAS;4944;32;;;;;4950;2;4951;30;;;4947.0;516.3515625
-1;57900;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;761.0
-1;58000;PEARLS;9998;7;9995;23;;;10005;23;;;;;10001.5;763.0
-1;58000;BANANAS;4945;6;4944;23;;;4951;23;;;;;4948.0;514.28125
-1;58100;BANANAS;4943;23;;;;;4950;24;;;;;4946.5;510.4296875
-1;58100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;763.0
-1;58200;BANANAS;4944;26;;;;;4950;2;4951;24;;;4947.0;516.0625
-1;58200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;763.0
-1;58300;BANANAS;4944;23;;;;;4951;23;;;;;4947.5;517.1640625
-1;58300;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;763.0
-1;58400;PEARLS;9995;21;;;;;10000;4;10005;21;;;9997.5;765.0
-1;58400;BANANAS;4944;21;;;;;4951;21;;;;;4947.5;524.8828125
-1;58500;BANANAS;4945;30;;;;;4951;30;;;;;4948.0;526.8203125
-1;58500;PEARLS;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;765.0
-1;58600;BANANAS;4945;4;4944;27;;;4951;29;;;;;4948.0;523.46875
-1;58600;PEARLS;9998;2;9996;2;9995;27;10004;2;10005;27;;;10001.0;767.0
-1;58700;BANANAS;4945;1;4944;24;;;4951;25;;;;;4948.0;524.6484375
-1;58700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;767.0
-1;58800;BANANAS;4945;5;4944;24;;;4951;24;;;;;4948.0;520.3828125
-1;58800;PEARLS;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;767.0
-1;58900;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;767.0
-1;58900;BANANAS;4944;22;;;;;4951;22;;;;;4947.5;522.5390625
-1;59000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;769.0
-1;59000;BANANAS;4945;9;4944;26;;;4951;26;;;;;4948.0;525.53125
-1;59100;BANANAS;4944;30;;;;;4945;12;4951;30;;;4944.5;524.453125
-1;59100;PEARLS;9995;30;;;;;9998;2;10005;30;;;9996.5;769.0
-1;59200;PEARLS;10000;3;9996;2;9995;29;10004;2;10005;29;;;10002.0;773.0
-1;59200;BANANAS;4949;1;4944;31;;;4951;31;;;;;4950.0;536.953125
-1;59300;PEARLS;9996;2;9995;28;;;9998;13;10004;2;10005;28;9997.0;773.0
-1;59300;BANANAS;4944;30;;;;;4950;2;4951;28;;;4947.0;530.71875
-1;59400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;783.0
-1;59400;BANANAS;4944;28;;;;;4949;3;4951;28;;;4946.5;534.828125
-1;59500;BANANAS;4945;1;4944;29;;;4950;29;;;;;4947.5;526.703125
-1;59500;PEARLS;9998;1;9996;2;9995;27;10004;2;10005;27;;;10001.0;783.0
-1;59600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;783.0
-1;59600;BANANAS;4944;25;;;;;4951;25;;;;;4947.5;535.4296875
-1;59700;PEARLS;9998;8;9996;2;9995;26;10004;2;10005;26;;;10001.0;783.0
-1;59700;BANANAS;4945;10;4944;26;;;4951;28;;;;;4948.0;544.0234375
-1;59800;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;783.0
-1;59800;BANANAS;4944;20;;;;;4951;20;;;;;4947.5;544.9296875
-1;59900;BANANAS;4946;1;4945;24;;;4951;2;4952;22;;;4948.5;549.3046875
-1;59900;PEARLS;10002;1;9998;1;9996;2;10004;2;10005;22;;;10003.0;783.0
-1;60000;PEARLS;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;789.0
-1;60000;BANANAS;4946;4;4945;31;;;4952;31;;;;;4949.0;561.6875
-1;60100;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;789.0
-1;60100;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;565.359375
-1;60200;PEARLS;10000;3;9996;1;9995;21;10004;1;10005;21;;;10002.0;791.0
-1;60200;BANANAS;4946;1;4945;21;;;4952;22;;;;;4949.0;564.9921875
-1;60300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;791.0
-1;60300;BANANAS;4945;24;;;;;4952;24;;;;;4948.5;561.8046875
-1;60400;BANANAS;4946;1;4945;24;;;4952;25;;;;;4949.0;562.3046875
-1;60400;PEARLS;10000;4;9996;1;9995;24;10004;1;10005;24;;;10002.0;791.0
-1;60500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;791.0
-1;60500;BANANAS;4946;2;4945;20;;;4952;22;;;;;4949.0;563.9296875
-1;60600;PEARLS;9995;27;;;;;10002;3;10005;27;;;9998.5;791.0
-1;60600;BANANAS;4945;27;;;;;4950;3;4952;27;;;4947.5;564.375
-1;60700;PEARLS;9996;2;9995;29;;;10002;8;10004;2;10005;29;9999.0;791.0
-1;60700;BANANAS;4946;31;;;;;4951;8;4952;2;4953;29;4948.5;568.2109375
-1;60800;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;555.953125
-1;60800;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;791.0
-1;60900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;791.0
-1;60900;BANANAS;4945;2;4944;23;;;4951;25;;;;;4948.0;548.1328125
-1;61000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;791.0
-1;61000;BANANAS;4944;31;;;;;4951;31;;;;;4947.5;540.4375
-1;61100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;792.0
-1;61100;BANANAS;4944;32;;;;;4945;2;4947;3;4951;32;4944.5;542.7109375
-1;61200;BANANAS;4944;30;;;;;4951;30;;;;;4947.5;542.6640625
-1;61200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;792.0
-1;61300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;792.0
-1;61300;BANANAS;4944;31;;;;;4950;31;;;;;4947.0;538.8046875
-1;61400;PEARLS;10002;2;9996;2;9995;26;10004;2;10005;26;;;10003.0;792.0
-1;61400;BANANAS;4944;28;;;;;4951;28;;;;;4947.5;548.4921875
-1;61500;PEARLS;10002;6;9995;29;;;10005;29;;;;;10003.5;796.0
-1;61500;BANANAS;4945;29;;;;;4952;29;;;;;4948.5;563.1015625
-1;61600;BANANAS;4945;26;;;;;4952;26;;;;;4948.5;563.7421875
-1;61600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;808.0
-1;61700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;808.0
-1;61700;BANANAS;4950;1;4945;23;;;4951;1;4952;22;;;4950.5;558.546875
-1;61800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;808.0
-1;61800;BANANAS;4944;29;;;;;4951;29;;;;;4947.5;554.4453125
-1;61900;PEARLS;9996;2;9995;23;;;9998;1;10004;2;10005;23;9997.0;808.0
-1;61900;BANANAS;4945;2;4944;23;;;4951;25;;;;;4948.0;555.21875
-1;62000;BANANAS;4944;23;;;;;4950;1;4951;22;;;4947.0;543.40625
-1;62000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;810.0
-1;62100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;810.0
-1;62100;BANANAS;4944;25;;;;;4950;1;4951;24;;;4947.0;545.734375
-1;62200;PEARLS;9998;9;9995;26;;;10005;26;;;;;10001.5;810.0
-1;62200;BANANAS;4944;8;4943;26;;;4950;26;;;;;4947.0;538.734375
-1;62300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;810.0
-1;62300;BANANAS;4944;22;;;;;4951;22;;;;;4947.5;549.3515625
-1;62400;BANANAS;4944;26;;;;;4951;26;;;;;4947.5;545.140625
-1;62400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;810.0
-1;62500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;810.0
-1;62500;BANANAS;4944;29;;;;;4950;2;4951;27;;;4947.0;543.7265625
-1;62600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;810.0
-1;62600;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;536.9375
-1;62700;PEARLS;9995;25;;;;;10002;4;10005;25;;;9998.5;810.0
-1;62700;BANANAS;4944;25;;;;;4949;4;4951;25;;;4946.5;543.0234375
-1;62800;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;533.6171875
-1;62800;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;810.0
-1;62900;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;825.0
-1;62900;BANANAS;4943;22;;;;;4950;22;;;;;4946.5;533.8515625
-1;63000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;826.0
-1;63000;BANANAS;4943;27;;;;;4950;27;;;;;4946.5;532.9140625
-1;63100;BANANAS;4943;20;;;;;4948;1;4950;20;;;4945.5;554.044921875
-1;63100;PEARLS;9995;20;;;;;10002;1;10005;20;;;9998.5;826.0
-1;63200;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;553.9345703125
-1;63200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;826.0
-1;63300;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;553.849609375
-1;63300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;826.0
-1;63400;PEARLS;9996;1;9995;30;;;10002;9;10004;1;10005;30;9999.0;826.0
-1;63400;BANANAS;4943;31;;;;;4948;9;4950;31;;;4945.5;554.314453125
-1;63500;PEARLS;9996;2;9995;30;;;9998;1;10002;3;10004;2;9997.0;826.0
-1;63500;BANANAS;4943;32;;;;;4948;3;4950;32;;;4945.5;554.443359375
-1;63600;BANANAS;4943;31;;;;;4948;6;4950;31;;;4945.5;554.5
-1;63600;PEARLS;9996;1;9995;30;;;10002;6;10004;1;10005;30;9999.0;828.0
-1;63700;PEARLS;9998;8;9996;2;9995;22;10004;2;10005;22;;;10001.0;828.0
-1;63700;BANANAS;4944;8;4943;24;;;4949;2;4950;22;;;4946.5;553.74609375
-1;63800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;828.0
-1;63800;BANANAS;4943;1;4942;26;;;4949;28;;;;;4946.0;553.34765625
-1;63900;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;828.0
-1;63900;BANANAS;4942;24;;;;;4947;3;4949;25;;;4944.5;551.8671875
-1;64000;BANANAS;4942;31;;;;;4948;1;4949;30;;;4945.0;555.7177734375
-1;64000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;828.0
-1;64100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;828.0
-1;64100;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;557.20703125
-1;64200;PEARLS;9996;1;9995;23;;;10002;1;10004;1;10005;23;9999.0;828.0
-1;64200;BANANAS;4941;24;;;;;4946;1;4948;24;;;4943.5;557.42578125
-1;64300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;828.0
-1;64300;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;557.8125
-1;64400;BANANAS;4940;25;;;;;4947;26;;;;;4943.5;568.26171875
-1;64400;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;828.0
-1;64500;PEARLS;9998;1;9996;1;9995;30;10004;1;10005;30;;;10001.0;828.0
