day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;55600;BANANAS;4943;7;4942;28;;;4949;28;;;;;4946.0;500.3203125
-1;55700;BANANAS;4943;21;;;;;4948;7;4950;21;;;4945.5;502.62890625
-1;55700;PEARLS;9995;21;;;;;10002;7;10005;21;;;9998.5;748.0
-1;55800;BANANAS;4943;23;;;;;4950;23;;;;;4946.5;504.5546875
-1;55800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;748.0
-1;55900;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;503.5234375
-1;55900;PEARLS;9995;24;;;;;9998;11;10005;24;;;9996.5;748.0
-1;56000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;766.0
-1;56000;BANANAS;4943;22;;;;;4950;22;;;;;4946.5;508.615234375
-1;56100;BANANAS;4943;30;;;;;4950;30;;;;;4946.5;509.384765625
-1;56100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;766.0
-1;56200;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;509.419921875
-1;56200;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;766.0
-1;56300;BANANAS;4943;23;;;;;4948;8;4950;23;;;4945.5;508.73046875
-1;56300;PEARLS;9995;23;;;;;10002;8;10005;23;;;9998.5;766.0
-1;56400;PEARLS;9998;6;9995;23;;;10005;23;;;;;10001.5;766.0
-1;56400;BANANAS;4944;6;4943;23;;;4950;23;;;;;4947.0;508.1923828125
-1;56500;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;508.4287109375
-1;56500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;766.0
-1;56600;BANANAS;4943;27;;;;;4949;27;;;;;4946.0;507.9423828125
-1;56600;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;766.0
-1;56700;BANANAS;4943;24;;;;;4950;25;;;;;4946.5;508.4287109375
-1;56700;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;774.0
-1;56800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;774.0
-1;56800;BANANAS;4943;23;;;;;4950;24;;;;;4946.5;508.1904296875
-1;56900;BANANAS;4944;5;4943;20;;;4950;20;;;;;4947.0;508.482421875
-1;56900;PEARLS;9998;5;9995;20;;;10005;20;;;;;10001.5;774.0
-1;57000;BANANAS;4943;25;;;;;4949;25;;;;;4946.0;508.0322265625
-1;57000;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;774.0
-1;57100;BANANAS;4943;27;;;;;4949;2;4950;25;;;4946.0;520.65625
-1;57100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;782.0
-1;57200;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;782.0
-1;57200;BANANAS;4943;26;;;;;4946;2;4950;26;;;4944.5;522.1015625
-1;57300;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;525.0234375
-1;57300;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;782.0
-1;57400;BANANAS;4944;1;4943;26;;;4948;2;4950;28;;;4946.0;528.0703125
-1;57400;PEARLS;9996;2;9995;26;;;10002;2;10004;2;10005;26;9999.0;784.0
-1;57500;BANANAS;4944;31;;;;;4949;1;4951;31;;;4946.5;536.8359375
-1;57500;PEARLS;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;784.0
-1;57600;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;784.0
-1;57600;BANANAS;4944;29;;;;;4951;29;;;;;4947.5;538.82421875
-1;57700;BANANAS;4945;2;4944;28;;;4949;2;4951;30;;;4947.0;538.14453125
-1;57700;PEARLS;9996;2;9995;28;;;10002;2;10004;2;10005;28;9999.0;786.0
-1;57800;BANANAS;4945;2;4944;26;;;4951;28;;;;;4948.0;539.1953125
-1;57800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;786.0
-1;57900;BANANAS;4944;32;;;;;4950;2;4951;30;;;4947.0;532.390625
-1;57900;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;786.0
-1;58000;PEARLS;9998;7;9995;23;;;10005;23;;;;;10001.5;788.0
-1;58000;BANANAS;4945;6;4944;23;;;4951;23;;;;;4948.0;530.91796875
-1;58100;BANANAS;4943;23;;;;;4950;24;;;;;4946.5;528.1640625
-1;58100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;788.0
-1;58200;BANANAS;4944;26;;;;;4950;2;4951;24;;;4947.0;532.1875
-1;58200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;788.0
-1;58300;BANANAS;4944;23;;;;;4951;23;;;;;4947.5;532.97265625
-1;58300;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;788.0
-1;58400;PEARLS;9995;21;;;;;10000;4;10005;21;;;9997.5;790.0
-1;58400;BANANAS;4944;21;;;;;4951;21;;;;;4947.5;538.484375
-1;58500;BANANAS;4945;30;;;;;4951;30;;;;;4948.0;539.875
-1;58500;PEARLS;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;790.0
-1;58600;BANANAS;4945;4;4944;27;;;4951;29;;;;;4948.0;537.4765625
-1;58600;PEARLS;9998;2;9996;2;9995;27;10004;2;10005;27;;;10001.0;792.0
-1;58700;BANANAS;4945;1;4944;24;;;4951;25;;;;;4948.0;538.3203125
-1;58700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;792.0
-1;58800;BANANAS;4945;5;4944;24;;;4951;24;;;;;4948.0;535.2734375
-1;58800;PEARLS;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;792.0
-1;58900;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;792.0
-1;58900;BANANAS;4944;22;;;;;4951;22;;;;;4947.5;536.8125
-1;59000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;794.0
-1;59000;BANANAS;4945;9;4944;26;;;4951;26;;;;;4948.0;538.94921875
-1;59100;BANANAS;4944;30;;;;;4945;12;4951;30;;;4944.5;538.18359375
-1;59100;PEARLS;9995;30;;;;;9998;2;10005;30;;;9996.5;794.0
-1;59200;PEARLS;10000;3;9996;2;9995;29;10004;2;10005;29;;;10002.0;794.0
-1;59200;BANANAS;4949;1;4944;31;;;4951;31;;;;;4950.0;561.953125
-1;59300;PEARLS;9996;2;9995;28;;;9998;13;10004;2;10005;28;9997.0;794.0
-1;59300;BANANAS;4944;30;;;;;4950;2;4951;28;;;4947.0;555.71875
-1;59400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;800.0
-1;59400;BANANAS;4944;28;;;;;4949;3;4951;28;;;4946.5;559.828125
-1;59500;BANANAS;4945;1;4944;29;;;4950;29;;;;;4947.5;551.703125
-1;59500;PEARLS;9998;1;9996;2;9995;27;10004;2;10005;27;;;10001.0;800.0
-1;59600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;800.0
-1;59600;BANANAS;4944;25;;;;;4951;25;;;;;4947.5;560.4296875
-1;59700;PEARLS;9998;8;9996;2;9995;26;10004;2;10005;26;;;10001.0;800.0
-1;59700;BANANAS;4945;10;4944;26;;;4951;28;;;;;4948.0;569.0234375
-1;59800;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;800.0
-1;59800;BANANAS;4944;20;;;;;4951;20;;;;;4947.5;569.9296875
-1;59900;BANANAS;4946;1;4945;24;;;4951;2;4952;22;;;4948.5;574.3046875
-1;59900;PEARLS;10002;1;9998;1;9996;2;10004;2;10005;22;;;10003.0;800.0
-1;60000;PEARLS;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;806.0
-1;60000;BANANAS;4946;4;4945;31;;;4952;31;;;;;4949.0;586.6875
-1;60100;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;806.0
-1;60100;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;590.359375
-1;60200;PEARLS;10000;3;9996;1;9995;21;10004;1;10005;21;;;10002.0;808.0
-1;60200;BANANAS;4946;1;4945;21;;;4952;22;;;;;4949.0;589.9921875
-1;60300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;808.0
-1;60300;BANANAS;4945;24;;;;;4952;24;;;;;4948.5;586.8046875
-1;60400;BANANAS;4946;1;4945;24;;;4952;25;;;;;4949.0;587.3046875
-1;60400;PEARLS;10000;4;9996;1;9995;24;10004;1;10005;24;;;10002.0;808.0
-1;60500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;808.0
-1;60500;BANANAS;4946;2;4945;20;;;4952;22;;;;;4949.0;588.9296875
-1;60600;PEARLS;9995;27;;;;;10002;3;10005;27;;;9998.5;812.0
-1;60600;BANANAS;4945;27;;;;;4950;3;4952;27;;;4947.5;589.375
-1;60700;PEARLS;9996;2;9995;29;;;10002;8;10004;2;10005;29;9999.0;812.0
-1;60700;BANANAS;4946;31;;;;;4951;8;4952;2;4953;29;4948.5;593.2109375
-1;60800;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;580.953125
-1;60800;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;812.0
-1;60900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;812.0
-1;60900;BANANAS;4945;2;4944;23;;;4951;25;;;;;4948.0;573.1328125
-1;61000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;812.0
-1;61000;BANANAS;4944;31;;;;;4951;31;;;;;4947.5;565.4375
-1;61100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;813.0
-1;61100;BANANAS;4944;32;;;;;4945;2;4947;3;4951;32;4944.5;567.7109375
-1;61200;BANANAS;4944;30;;;;;4951;30;;;;;4947.5;568.0703125
-1;61200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;813.0
-1;61300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;813.0
-1;61300;BANANAS;4944;31;;;;;4950;31;;;;;4947.0;563.78125
-1;61400;PEARLS;10002;2;9996;2;9995;26;10004;2;10005;26;;;10003.0;813.0
-1;61400;BANANAS;4944;28;;;;;4951;28;;;;;4947.5;574.546875
-1;61500;PEARLS;10002;6;9995;29;;;10005;29;;;;;10003.5;817.0
-1;61500;BANANAS;4945;29;;;;;4952;29;;;;;4948.5;590.78125
-1;61600;BANANAS;4945;26;;;;;4952;26;;;;;4948.5;591.4921875
-1;61600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;829.0
-1;61700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;829.0
-1;61700;BANANAS;4950;1;4945;23;;;4951;1;4952;22;;;4950.5;585.71875
-1;61800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;829.0
-1;61800;BANANAS;4944;29;;;;;4951;29;;;;;4947.5;580.90625
-1;61900;PEARLS;9996;2;9995;23;;;9998;1;10004;2;10005;23;9997.0;829.0
-1;61900;BANANAS;4945;2;4944;23;;;4951;25;;;;;4948.0;581.765625
-1;62000;BANANAS;4944;23;;;;;4950;1;4951;22;;;4947.0;568.5703125
-1;62000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;831.0
-1;62100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;831.0
-1;62100;BANANAS;4944;25;;;;;4950;1;4951;24;;;4947.0;571.171875
-1;62200;PEARLS;9998;9;9995;26;;;10005;26;;;;;10001.5;831.0
-1;62200;BANANAS;4944;8;4943;26;;;4950;26;;;;;4947.0;563.3515625
-1;62300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;831.0
-1;62300;BANANAS;4944;22;;;;;4951;22;;;;;4947.5;575.21875
-1;62400;BANANAS;4944;26;;;;;4951;26;;;;;4947.5;570.5078125
-1;62400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;831.0
-1;62500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;831.0
-1;62500;BANANAS;4944;29;;;;;4950;2;4951;27;;;4947.0;568.9296875
-1;62600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;831.0
-1;62600;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;561.34375
-1;62700;PEARLS;9995;25;;;;;10002;4;10005;25;;;9998.5;831.0
-1;62700;BANANAS;4944;25;;;;;4949;4;4951;25;;;4946.5;568.140625
-1;62800;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;557.6328125
-1;62800;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;831.0
-1;62900;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;845.0
-1;62900;BANANAS;4943;22;;;;;4950;22;;;;;4946.5;557.890625
-1;63000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;846.0
-1;63000;BANANAS;4943;27;;;;;4950;27;;;;;4946.5;556.65625
-1;63100;BANANAS;4943;20;;;;;4948;1;4950;20;;;4945.5;577.740234375
-1;63100;PEARLS;9995;20;;;;;10002;1;10005;20;;;9998.5;846.0
-1;63200;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;577.55859375
-1;63200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;846.0
-1;63300;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;577.416015625
-1;63300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;846.0
-1;63400;PEARLS;9996;1;9995;30;;;10002;9;10004;1;10005;30;9999.0;846.0
-1;63400;BANANAS;4943;31;;;;;4948;9;4950;31;;;4945.5;578.189453125
-1;63500;PEARLS;9996;2;9995;30;;;9998;1;10002;3;10004;2;9997.0;846.0
-1;63500;BANANAS;4943;32;;;;;4948;3;4950;32;;;4945.5;578.404296875
-1;63600;BANANAS;4943;31;;;;;4948;6;4950;31;;;4945.5;578.5
-1;63600;PEARLS;9996;1;9995;30;;;10002;6;10004;1;10005;30;9999.0;848.0
-1;63700;PEARLS;9998;8;9996;2;9995;22;10004;2;10005;22;;;10001.0;848.0
-1;63700;BANANAS;4944;8;4943;24;;;4949;2;4950;22;;;4946.5;577.2421875
-1;63800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;848.0
-1;63800;BANANAS;4943;1;4942;26;;;4949;28;;;;;4946.0;576.021484375
-1;63900;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;848.0
-1;63900;BANANAS;4942;24;;;;;4947;3;4949;25;;;4944.5;573.80078125
-1;64000;BANANAS;4942;31;;;;;4948;1;4949;30;;;4945.0;577.0
-1;64000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;848.0
-1;64100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;848.0
-1;64100;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;577.0
-1;64200;PEARLS;9996;1;9995;23;;;10002;1;10004;1;10005;23;9999.0;848.0
-1;64200;BANANAS;4941;24;;;;;4946;1;4948;24;;;4943.5;577.0
-1;64300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;848.0
-1;64300;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;577.0
-1;64400;BANANAS;4940;25;;;;;4947;26;;;;;4943.5;587.1875
-1;64400;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;848.0
-1;64500;PEARLS;9998;1;9996;1;9995;30;10004;1;10005;30;;;10001.0;848.0
-1;64500;BANANAS;4942;1;4941;31;;;4947;1;4948;30;;;4944.5;586.451171875
-1;64600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;848.0
-1;64600;BANANAS;4941;23;;;;;4948;24;;;;;4944.5;585.044921875
-1;64700;BANANAS;4941;30;;;;;4946;1;4947;2;4948;28;4943.5;586.30859375
-1;64700;PEARLS;9996;2;9995;28;;;10002;1;10004;2;10005;28;9999.0;848.0
-1;64800;BANANAS;4941;2;4940;26;;;4945;4;4947;28;;;4943.0;587.46484375
-1;64800;PEARLS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;848.0
-1;64900;BANANAS;4940;30;;;;;4941;1;4947;30;;;4940.5;588.755859375
-1;64900;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;848.0
-1;65000;PEARLS;9995;22;;;;;10002;3;10005;22;;;9998.5;848.0
-1;65000;BANANAS;4941;22;;;;;4946;3;4948;22;;;4943.5;589.625
-1;65100;BANANAS;4942;9;4941;31;;;4947;31;;;;;4944.5;590.064453125
-1;65100;PEARLS;9998;9;9996;2;9995;29;10004;2;10005;29;;;10001.0;848.0
-1;65200;BANANAS;4940;25;;;;;4947;25;;;;;4943.5;594.51953125
-1;65200;PEARLS;10002;5;9995;25;;;10005;25;;;;;10003.5;850.0
-1;65300;BANANAS;4945;1;4941;3;4940;31;4946;2;4947;29;;;4945.5;595.890625
-1;65300;PEARLS;10002;1;9998;3;9996;2;10004;2;10005;29;;;10003.0;860.0
-1;65400;PEARLS;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;862.0
-1;65400;BANANAS;4940;25;;;;;4947;25;;;;;4943.5;595.103515625
-1;65500;BANANAS;4941;2;4940;25;;;4945;6;4947;27;;;4943.0;593.97265625
-1;65500;PEARLS;9996;2;9995;25;;;10002;6;10004;2;10005;25;9999.0;864.0
-1;65600;BANANAS;4941;8;4940;28;;;4947;28;;;;;4944.0;593.861328125
-1;65600;PEARLS;9998;8;9995;28;;;10005;28;;;;;10001.5;864.0
-1;65700;BANANAS;4940;21;;;;;4947;21;;;;;4943.5;593.333984375
-1;65700;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;864.0
-1;65800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;864.0
-1;65800;BANANAS;4940;29;;;;;4947;29;;;;;4943.5;596.46484375
-1;65900;BANANAS;4940;27;;;;;4946;1;4947;26;;;4943.0;598.08984375
-1;65900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;864.0
-1;66000;BANANAS;4941;1;4940;20;;;4947;21;;;;;4944.0;594.3828125
-1;66000;PEARLS;9996;1;9995;20;;;9998;2;10004;1;10005;20;9997.0;864.0
-1;66100;BANANAS;4940;22;;;;;4947;22;;;;;4943.5;599.216796875
-1;66100;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;874.0
-1;66200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;889.0
-1;66200;BANANAS;4940;28;;;;;4947;28;;;;;4943.5;599.33984375
-1;66300;BANANAS;4940;25;;;;;4947;25;;;;;4943.5;598.1171875
-1;66300;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;889.0
-1;66400;BANANAS;4940;29;;;;;4945;6;4947;29;;;4942.5;599.509765625
-1;66400;PEARLS;9996;1;9995;28;;;10002;6;10004;1;10005;28;9999.0;891.0
-1;66500;BANANAS;4940;24;;;;;4941;1;4947;24;;;4940.5;598.876953125
-1;66500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;891.0
-1;66600;PEARLS;9995;25;;;;;10002;8;10005;25;;;9998.5;891.0
-1;66600;BANANAS;4942;1;4939;25;;;4944;8;4946;25;;;4943.0;610.58984375
-1;66700;BANANAS;4942;6;4940;1;4939;30;4946;30;;;;;4944.0;608.79296875
-1;66700;PEARLS;9998;1;9995;30;;;10005;30;;;;;10001.5;891.0
-1;66800;BANANAS;4939;24;;;;;4945;2;4946;22;;;4942.0;606.35546875
-1;66800;PEARLS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;891.0
-1;66900;BANANAS;4938;29;;;;;4945;29;;;;;4941.5;603.70703125
-1;66900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;893.0
-1;67000;PEARLS;10002;4;9996;2;9995;30;10004;2;10005;30;;;10003.0;893.0
-1;67000;BANANAS;4938;32;;;;;4939;5;4944;2;4945;30;4938.5;601.541015625
-1;67100;BANANAS;4938;21;;;;;4943;4;4944;1;4945;21;4940.5;610.4453125
-1;67100;PEARLS;9996;1;9995;21;;;10002;4;10004;1;10005;21;9999.0;901.0
-1;67200;BANANAS;4937;30;;;;;4943;30;;;;;4940.0;599.28125
-1;67200;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;901.0
-1;67300;BANANAS;4937;26;;;;;4942;3;4944;26;;;4939.5;602.3359375
-1;67300;PEARLS;9996;1;9995;25;;;10002;3;10004;1;10005;25;9999.0;901.0
-1;67400;PEARLS;9996;1;9995;29;;;9998;5;10004;1;10005;29;9997.0;901.0
-1;67400;BANANAS;4937;1;4936;29;;;4943;30;;;;;4940.0;612.5859375
-1;67500;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;911.0
-1;67500;BANANAS;4937;29;;;;;4944;29;;;;;4940.5;622.203125
-1;67600;BANANAS;4937;31;;;;;4944;31;;;;;4940.5;623.6640625
-1;67600;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;911.0
-1;67700;BANANAS;4938;2;4937;21;;;4944;21;;;;;4941.0;624.9296875
-1;67700;PEARLS;10002;1;9998;2;9995;21;10005;21;;;;;10003.5;911.0
-1;67800;BANANAS;4938;23;;;;;4944;2;4945;21;;;4941.0;632.2265625
-1;67800;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;913.0
-1;67900;PEARLS;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;915.0
-1;67900;BANANAS;4938;22;;;;;4942;4;4944;22;;;4940.0;629.9375
-1;68000;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;915.0
-1;68000;BANANAS;4938;30;;;;;4945;30;;;;;4941.5;635.2734375
-1;68100;BANANAS;4937;26;;;;;4944;26;;;;;4940.5;626.8359375
-1;68100;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;915.0
-1;68200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;915.0
-1;68200;BANANAS;4938;26;;;;;4941;5;4944;2;4945;24;4939.5;631.328125
-1;68300;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;915.0
-1;68300;BANANAS;4937;27;;;;;4944;27;;;;;4940.5;623.9453125
-1;68400;PEARLS;9998;6;9995;28;;;10005;28;;;;;10001.5;915.0
-1;68400;BANANAS;4938;6;4937;28;;;4944;28;;;;;4941.0;626.890625
-1;68500;BANANAS;4939;2;4938;24;;;4944;1;4945;23;;;4941.5;633.5859375
-1;68500;PEARLS;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;915.0
-1;68600;PEARLS;9996;1;9995;30;;;10002;10;10004;1;10005;30;9999.0;915.0
-1;68600;BANANAS;4938;31;;;;;4943;10;4945;31;;;4940.5;637.2578125
-1;68700;PEARLS;10002;1;9998;7;9996;2;10004;2;10005;27;;;10003.0;915.0
-1;68700;BANANAS;4939;7;4938;29;;;4944;2;4945;27;;;4941.5;631.828125
-1;68800;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;917.0
-1;68800;BANANAS;4938;23;;;;;4945;23;;;;;4941.5;666.8095703125
-1;68900;BANANAS;4941;6;4938;21;;;4944;21;;;;;4942.5;666.0498046875
-1;68900;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;917.0
-1;69000;BANANAS;4939;3;4938;21;;;4944;1;4945;20;;;4941.5;665.333984375
-1;69000;PEARLS;9998;3;9996;1;9995;20;10004;1;10005;20;;;10001.0;917.0
-1;69100;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;917.0
-1;69100;BANANAS;4938;21;;;;;4945;21;;;;;4941.5;665.4453125
-1;69200;PEARLS;9996;1;9995;26;;;10002;6;10004;1;10005;26;9999.0;917.0
-1;69200;BANANAS;4938;27;;;;;4943;6;4945;27;;;4940.5;664.162109375
-1;69300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;917.0
-1;69300;BANANAS;4939;2;4938;22;;;4945;24;;;;;4942.0;662.515625
-1;69400;BANANAS;4939;1;4938;27;;;4945;28;;;;;4942.0;662.626953125
-1;69400;PEARLS;10002;4;9996;1;9995;27;10004;1;10005;27;;;10003.0;917.0
-1;69500;PEARLS;10002;2;9998;3;9995;27;10005;27;;;;;10003.5;925.0
-1;69500;BANANAS;4939;3;4938;27;;;4945;27;;;;;4942.0;664.033203125
-1;69600;PEARLS;9996;1;9995;24;;;10002;4;10004;1;10005;24;9999.0;929.0
-1;69600;BANANAS;4938;25;;;;;4943;4;4944;1;4945;24;4940.5;665.380859375
-1;69700;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;930.0
-1;69700;BANANAS;4938;2;4937;27;;;4944;29;;;;;4941.0;668.224609375
-1;69800;BANANAS;4938;1;4937;26;;;4944;28;;;;;4941.0;669.0859375
-1;69800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;930.0
-1;69900;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;930.0
-1;69900;BANANAS;4937;26;;;;;4944;26;;;;;4940.5;669.720703125
-1;70000;PEARLS;9998;10;9996;1;9995;28;10004;1;10005;28;;;10001.0;930.0
-1;70000;BANANAS;4938;10;4937;29;;;4944;29;;;;;4941.0;670.15625
-1;70100;PEARLS;9995;27;;;;;10002;6;10005;27;;;9998.5;930.0
-1;70100;BANANAS;4937;27;;;;;4942;6;4944;27;;;4939.5;671.69140625
-1;70200;BANANAS;4937;1;4936;25;;;4943;26;;;;;4940.0;673.705078125
-1;70200;PEARLS;9996;1;9995;25;;;10000;3;10004;1;10005;25;9998.0;930.0
-1;70300;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;930.0
-1;70300;BANANAS;4936;25;;;;;4942;25;;;;;4939.0;677.873046875
-1;70400;PEARLS;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;930.0
-1;70400;BANANAS;4936;2;4935;29;;;4940;9;4942;31;;;4938.0;679.0546875
-1;70500;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;930.0
-1;70500;BANANAS;4936;24;;;;;4943;24;;;;;4939.5;676.439453125
-1;70600;BANANAS;4941;1;4936;2;4935;27;4942;29;;;;;4941.5;679.08203125
-1;70600;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;930.0
-1;70700;PEARLS;9995;24;;;;;10002;2;10005;24;;;9998.5;946.0
-1;70700;BANANAS;4935;24;;;;;4940;2;4942;24;;;4937.5;681.92578125
-1;70800;PEARLS;9996;2;9995;30;;;9998;1;10004;2;10005;30;9997.0;948.0
-1;70800;BANANAS;4935;31;;;;;4942;32;;;;;4938.5;683.81640625
-1;70900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;950.0
-1;70900;BANANAS;4934;29;;;;;4941;29;;;;;4937.5;687.5234375
-1;71000;BANANAS;4940;1;4935;2;4934;29;4941;31;;;;;4940.5;689.953125
-1;71000;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;963.0
-1;71100;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;963.0
-1;71100;BANANAS;4934;22;;;;;4935;7;4941;22;;;4934.5;693.08203125
-1;71200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;963.0
-1;71200;BANANAS;4935;2;4934;24;;;4941;26;;;;;4938.0;711.23046875
-1;71300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;963.0
-1;71300;BANANAS;4935;20;;;;;4942;20;;;;;4938.5;710.6025390625
-1;71400;BANANAS;4934;30;;;;;4941;30;;;;;4937.5;711.134765625
-1;71400;PEARLS;9998;1;9995;30;;;10005;30;;;;;10001.5;963.0
-1;71500;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;963.0
